p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	ensembl
2.9497356077944e-70	1.55444652655435	0.628	0.251	6.54487336657422e-66	T1:RhSp Otp+ cells_62	bf11-459	bf_00020667
2.34602895545625e-69	1.60645984455945	0.552	0.203	5.20536904636632e-65	T1:RhSp Otp+ cells_62	bf11-299	bf_00020503
2.55902462744664e-69	0.72454056817434	0.711	0.263	5.67796384337861e-65	T1:RhSp Otp+ cells_62	bf3-1632	bf_00001668
3.39015316025929e-69	1.01813533539452	0.94	0.742	7.52207183198331e-65	T1:RhSp Otp+ cells_62	bf6-1270	bf_00013589
4.16898670713906e-69	1.49095588555324	0.688	0.31	9.25014770580015e-65	T1:RhSp Otp+ cells_62	bf10-1008	bf_00018719
4.37741016515373e-69	1.45254819981834	0.834	0.545	9.71259767444309e-65	T1:RhSp Otp+ cells_62	bf14-38	bf_00021429
5.03118076833009e-69	1.9466517328361	0.307	0.069	1.11631838887708e-64	T1:RhSp Otp+ cells_62	bf3-432	bf3_432
7.63286752656817e-69	1.65794279167291	0.409	0.115	1.69358064679495e-64	T1:RhSp Otp+ cells_62	bf9-757	bf_00015829
1.02905494668233e-68	0.89942110290932	0.97	0.815	2.28326711569874e-64	T1:RhSp Otp+ cells_62	bf12-614	bf_00014339
1.06704807995111e-68	1.51625756961928	0.681	0.302	2.36756627979552e-64	T1:RhSp Otp+ cells_62	bf8-298	bf_00009639
1.1108228620139e-68	1.74657541566369	0.596	0.241	2.46469376623645e-64	T1:RhSp Otp+ cells_62	bf12-828	bf_00014559
1.5053070025597e-68	6.21265563392614	0.048	0.001	3.33997517727946e-64	T1:RhSp Otp+ cells_62	bf5-1229	bf_00017671
1.94255313662475e-68	1.24123850500224	0.806	0.46	4.310136899543e-64	T1:RhSp Otp+ cells_62	bf15-535	bf_00019498
6.27148373396173e-68	2.02729149478475	0.319	0.075	1.39151681089143e-63	T1:RhSp Otp+ cells_62	bf5-226	bf_00016605
9.15881940275102e-68	1.97147315030368	0.43	0.133	2.0321588490824e-63	T1:RhSp Otp+ cells_62	bf5-960	bf_00017374
1.03894857347662e-67	1.04637270690288	0.926	0.633	2.30521909482992e-63	T1:RhSp Otp+ cells_62	bf8-350	bf_00009695
1.3076340629315e-67	1.20133380278654	0.864	0.56	2.90137845883241e-63	T1:RhSp Otp+ cells_62	bf8-339	bf_00009683
1.98801500286708e-67	1.9922274947498	0.446	0.143	4.41100768836147e-63	T1:RhSp Otp+ cells_62	bf10-247	bf_00017917
1.11707939900663e-66	1.20031785883677	0.836	0.51	2.47857577051592e-62	T1:RhSp Otp+ cells_62	bf2-1081	bf_00005051
1.24380724662732e-66	2.09851973553864	0.266	0.054	2.75975951881669e-62	T1:RhSp Otp+ cells_62	bf4-980	bf_00008739
1.31251580688489e-66	3.49497791721068	0.483	0.183	2.9122100723162e-62	T1:RhSp Otp+ cells_62	bf1620-563	bf_00006544
1.72908286504987e-66	0.704429278448512	1	0.991	3.83648906097264e-62	T1:RhSp Otp+ cells_62	bf9-846	bf_00015917
2.15294318500478e-66	1.23868279425891	0.771	0.397	4.77695033888861e-62	T1:RhSp Otp+ cells_62	bf12-209	bf_00013888
4.82427108528018e-66	1.16931365366761	0.861	0.576	1.07040926840197e-61	T1:RhSp Otp+ cells_62	bf3-1946	bf_00002010
1.78044762552335e-65	0.852311692417142	0.928	0.497	3.9504571915112e-61	T1:RhSp Otp+ cells_62	bf15-377	bf_00019334
5.49895588178066e-65	1.1023462499386	0.91	0.68	1.22010833104949e-60	T1:RhSp Otp+ cells_62	bf1-1548	bf_00003595
7.41980068027419e-65	0.580999568230965	0.621	0.22	1.64630537493924e-60	T1:RhSp Otp+ cells_62	bf3-1658	bf_00001696
2.85334479534097e-64	4.38331910164731	0.06	0.002	6.33100143190255e-60	T1:RhSp Otp+ cells_62	bf8-1347	bf_00010718
4.6886592400101e-64	1.74116232188245	0.741	0.471	1.04031971217344e-59	T1:RhSp Otp+ cells_62	bf17-689	bf_00026128
4.77299473788792e-64	1.32809886713847	0.741	0.377	1.05903207244257e-59	T1:RhSp Otp+ cells_62	bf1620-1338	bf_00007349
4.85378732808753e-64	1.13923099707515	0.855	0.53	1.07695833235606e-59	T1:RhSp Otp+ cells_62	bf1-701	bf_00002739
5.15901850079005e-64	1.33752237686734	0.737	0.364	1.1446830249553e-59	T1:RhSp Otp+ cells_62	bf2-349	bf_00004329
9.7095189989386e-64	0.96701005733852	0.924	0.803	2.1543480754845e-59	T1:RhSp Otp+ cells_62	bf2-270	bf_00004244
9.32412834765267e-63	1.25052572388568	0.778	0.422	2.06883759777717e-58	T1:RhSp Otp+ cells_62	bf7-583	bf_00011475
9.69199936077914e-63	1.02753394383092	0.91	0.667	2.15046081816967e-58	T1:RhSp Otp+ cells_62	bf11-173	bf_00020368
1.14870200942829e-62	2.16342007517279	0.289	0.067	2.5487400185195e-58	T1:RhSp Otp+ cells_62	bf15-389	bf_00019349
1.72023936852322e-62	1.41414210771717	0.598	0.248	3.81686711087933e-58	T1:RhSp Otp+ cells_62	bf18-1024	bf_00024500
1.92591381154444e-62	2.42917002155406	0.328	0.089	4.27321756505479e-58	T1:RhSp Otp+ cells_62	bf6-493	bf_00012796
4.25610687769585e-62	4.15894491325497	0.083	0.005	9.44344994023154e-58	T1:RhSp Otp+ cells_62	bf19-627	bf_00025202
6.03861351872693e-62	0.932503791497999	0.921	0.745	1.33984756753513e-57	T1:RhSp Otp+ cells_62	bf14-828	bf_00022224
6.33178390437085e-62	1.97650988533527	0.381	0.113	1.4048962127018e-57	T1:RhSp Otp+ cells_62	bf1-1278	bf_00003330
6.89852814688876e-62	2.93257878408983	0.164	0.023	1.53064542523168e-57	T1:RhSp Otp+ cells_62	bf12-892	bf_00014622
8.1261584795029e-62	1.39095146755909	0.665	0.31	1.8030320434321e-57	T1:RhSp Otp+ cells_62	bf1620-936	bf_00006921
1.60869649016938e-61	1.70290938528925	0.471	0.163	3.56937577238783e-57	T1:RhSp Otp+ cells_62	bf13-415	bf_00022955
2.37749162873484e-61	1.29334625971897	0.744	0.398	5.27517842583687e-57	T1:RhSp Otp+ cells_62	bf19-531	bf_00025094
3.28822327671484e-61	1.42465938585198	0.727	0.378	7.2959098063749e-57	T1:RhSp Otp+ cells_62	bf3-520	bf_00000545
3.5216646417701e-61	1.14902481220362	0.855	0.571	7.8138695071595e-57	T1:RhSp Otp+ cells_62	bf1-705	bf_00002743
3.82741867558468e-61	1.85420201062751	0.395	0.121	8.49227655738729e-57	T1:RhSp Otp+ cells_62	bf13-132	bf_00022662
4.20361956505161e-61	1.13327243826158	0.794	0.468	9.32699109093652e-57	T1:RhSp Otp+ cells_62	bf9-377	bf_00015448
5.82223326879469e-61	1.61143493865103	0.536	0.203	1.29183711768017e-56	T1:RhSp Otp+ cells_62	bf4-293	bf_00008041
8.37052860962702e-61	1.46632027134018	0.596	0.251	1.85725288790404e-56	T1:RhSp Otp+ cells_62	bf4-688	bf_00008453
1.03803775753402e-60	2.40962156845524	0.206	0.037	2.30319817641648e-56	T1:RhSp Otp+ cells_62	bf1-1057	bf1_1057
1.31201626009922e-60	0.837229356482063	0.965	0.719	2.91110167790816e-56	T1:RhSp Otp+ cells_62	bf8-679	bf_00010023
1.33611804175797e-60	1.55039977826633	0.624	0.275	2.96457871105259e-56	T1:RhSp Otp+ cells_62	bf4-1081	bf_00008841
2.59082729019962e-60	1.10646321923513	0.857	0.53	5.74852759149491e-56	T1:RhSp Otp+ cells_62	bf3-829	bf_00000857
4.10533058387734e-60	0.751523548801629	0.972	0.896	9.10890749950704e-56	T1:RhSp Otp+ cells_62	bf1620-1067	bf_00007060
5.02199043482377e-60	1.0660136105703	0.55	0.208	1.1142792376787e-55	T1:RhSp Otp+ cells_62	bf1-15	bf1_15
5.27945426307186e-60	2.28293386752702	0.217	0.041	1.17140531189038e-55	T1:RhSp Otp+ cells_62	bf12-467	bf_00014176
6.03563179535225e-60	1.37339437573876	0.674	0.324	1.33918598275276e-55	T1:RhSp Otp+ cells_62	bf8-1195	bf_00010549
6.13684247414309e-60	0.684280629305219	0.988	0.943	1.36164260816287e-55	T1:RhSp Otp+ cells_62	bf10-4	bf_00017676
6.29181608851322e-60	1.0662461930076	0.855	0.549	1.39602815371931e-55	T1:RhSp Otp+ cells_62	bf17-398	bf_00025827
6.32283272826266e-60	1.53477832372689	0.538	0.212	1.40291012574692e-55	T1:RhSp Otp+ cells_62	bf4-727	bf_00008495
7.39512166404883e-60	1.08578474164157	0.864	0.595	1.64082959481915e-55	T1:RhSp Otp+ cells_62	bf2-994	bf_00004961
8.40630306203827e-60	0.911436769677881	0.693	0.329	1.86519052340505e-55	T1:RhSp Otp+ cells_62	bf18-1017	bf_00024494
1.48518567664571e-59	2.39341310654474	0.178	0.028	3.2953299793415e-55	T1:RhSp Otp+ cells_62	bf11-119	bf_00020299
1.49864504852597e-59	1.83655943122456	0.363	0.103	3.32519363366941e-55	T1:RhSp Otp+ cells_62	bf19-106	bf_00024641
2.73556553871757e-59	1.18071441161238	0.815	0.504	6.06967281730654e-55	T1:RhSp Otp+ cells_62	bf19-402	bf_00024957
3.12757583344353e-59	1.60682195866615	0.6	0.271	6.93946525924449e-55	T1:RhSp Otp+ cells_62	bf8-982	bf_00010337
4.48377667488298e-59	0.891901922389575	0.935	0.744	9.94860368623036e-55	T1:RhSp Otp+ cells_62	bf4-879	bf_00008648
8.42174953804118e-59	1.32661205991627	0.702	0.352	1.86861778750058e-54	T1:RhSp Otp+ cells_62	bf11-851	bf_00021051
1.44560916464003e-58	0.641099097631387	0.335	0.088	3.2075176145033e-54	T1:RhSp Otp+ cells_62	bf17-1124	bf_00026583
2.43683770887147e-58	1.3826756416856	0.605	0.26	5.40685550844402e-54	T1:RhSp Otp+ cells_62	bf11-206	bf_00020405
2.62485520258028e-58	1.23953609113502	0.778	0.445	5.82402872348512e-54	T1:RhSp Otp+ cells_62	bf14-1048	bf_00022455
2.674246100402e-58	1.48369679697738	0.619	0.276	5.93361724757197e-54	T1:RhSp Otp+ cells_62	bf2-1247	bf_00005216
6.06681680199273e-58	1.92951600117007	0.249	0.054	1.34610531202615e-53	T1:RhSp Otp+ cells_62	bf9-548	bf_00015621
8.97801605434949e-58	1.6666231357512	0.494	0.186	1.99204220213906e-53	T1:RhSp Otp+ cells_62	bf2-884	bf_00004849
9.43838411614019e-58	1.534582037601	0.654	0.316	2.09418866768918e-53	T1:RhSp Otp+ cells_62	bf1-481	bf_00002519
1.0359787289702e-57	2.31728654093204	0.252	0.056	2.29862960383908e-53	T1:RhSp Otp+ cells_62	bf15-1149	bf15_1149
1.72595213565223e-57	0.879812862398383	0.949	0.774	3.82954259858516e-53	T1:RhSp Otp+ cells_62	bf12-913	bf_00014646
1.98500795751214e-57	1.88313961096134	0.333	0.092	4.40433565612794e-53	T1:RhSp Otp+ cells_62	bf4-125	bf4_125
2.09844519928488e-57	1.27764073017394	0.434	0.138	4.65603020817328e-53	T1:RhSp Otp+ cells_62	bf18-748	bf_00024225
2.77785485943005e-57	1.91904354031508	0.289	0.071	6.1635043621034e-53	T1:RhSp Otp+ cells_62	bf15-400	bf_00019360
6.67643330821798e-57	1.97535677379772	0.254	0.057	1.4813670224274e-52	T1:RhSp Otp+ cells_62	bf6-1011	bf_00013320
7.55452258114809e-57	1.09969265137212	0.88	0.61	1.67619747030514e-52	T1:RhSp Otp+ cells_62	bf2-595	bf_00004573
8.35976556328479e-57	1.18089856004489	0.808	0.532	1.85486478318163e-52	T1:RhSp Otp+ cells_62	bf11-660	bf_00020873
1.07033163195224e-56	2.33251498588399	0.289	0.074	2.37485182497563e-52	T1:RhSp Otp+ cells_62	bf5-248	bf_00016629
1.50654565687151e-56	0.854387880331657	0.303	0.075	3.34272350346652e-52	T1:RhSp Otp+ cells_62	bf1-1313	bf_00003365
2.00603111030784e-56	1.74131149263688	0.397	0.127	4.45098182755103e-52	T1:RhSp Otp+ cells_62	bf7-1043	bf_00011949
2.09313941563278e-56	2.02423063100715	0.27	0.065	4.64425773540602e-52	T1:RhSp Otp+ cells_62	bf6-871	bf_00013178
2.49709425832452e-56	3.90571558510448	0.088	0.007	5.54055274037045e-52	T1:RhSp Otp+ cells_62	bf3-1339	bf_00001353
4.40268064038834e-56	1.38073618854129	0.594	0.253	9.76866780489364e-52	T1:RhSp Otp+ cells_62	bf1-720	bf_00002756
9.17565416198022e-56	1.76420889932217	0.43	0.146	2.03589414546017e-51	T1:RhSp Otp+ cells_62	bf1620-431	bf_00006412
1.25452140679992e-55	3.82063628500253	0.081	0.006	2.78353209740766e-51	T1:RhSp Otp+ cells_62	bf15-511	bf15_511
1.32123212948751e-55	1.41332599726659	0.51	0.198	2.93154984890689e-51	T1:RhSp Otp+ cells_62	bf3-817	bf_00000845
2.46700021331714e-55	2.85139729882995	0.15	0.022	5.47378007330806e-51	T1:RhSp Otp+ cells_62	bf17-215	bf_00025667
3.52452176137014e-55	0.443238496434688	0.697	0.273	7.82020888412806e-51	T1:RhSp Otp+ cells_62	bf1620-1230	bf_00007226
3.68159267649446e-55	1.0638767278715	0.841	0.513	8.1687178306059e-51	T1:RhSp Otp+ cells_62	bf19-509	bf_00025070
6.18795814529116e-55	1.90012247423423	0.356	0.108	1.3729841532772e-50	T1:RhSp Otp+ cells_62	bf15-394	bf_00019354
6.27499318870883e-55	1.46246925977992	0.587	0.254	1.39229548871072e-50	T1:RhSp Otp+ cells_62	bf3-984	bf_00001005
6.29842154285347e-55	1.24125772540327	0.878	0.583	1.39749377192833e-50	T1:RhSp Otp+ cells_62	bf5-285	bf_00016669
7.15773186770303e-55	1.34712347952023	0.619	0.278	1.58815754680595e-50	T1:RhSp Otp+ cells_62	bf1-604	bf_00002638
1.44870443928019e-54	0.829481655975189	0.942	0.788	3.21438540987489e-50	T1:RhSp Otp+ cells_62	bf6-326	bf_00012620
1.70798677194635e-54	1.33890282069459	0.716	0.38	3.78968104959457e-50	T1:RhSp Otp+ cells_62	bf1620-731	bf_00006724
1.94639267037606e-54	1.41504785756167	0.656	0.332	4.3186560570304e-50	T1:RhSp Otp+ cells_62	bf3-1635	bf_00001671
3.00506184191754e-54	1.3145040210064	0.51	0.194	6.66763121484664e-50	T1:RhSp Otp+ cells_62	bf8-404	bf_00009746
4.19857966735738e-54	0.149144881068018	0.746	0.308	9.31580856593256e-50	T1:RhSp Otp+ cells_62	bf3-287	bf3_287
5.67701057390888e-54	1.730297139074	0.448	0.162	1.2596151061389e-49	T1:RhSp Otp+ cells_62	bf17-437	bf_00025864
6.63003794066404e-54	1.63439503350574	0.455	0.166	1.47107281827454e-49	T1:RhSp Otp+ cells_62	bf3-826	bf_00000855
1.16626128183944e-53	4.06012091645861	0.065	0.003	2.58770053214535e-49	T1:RhSp Otp+ cells_62	bf9-229	bf_00015296
3.77003994402837e-53	0.900006162983957	0.908	0.695	8.36496462781015e-49	T1:RhSp Otp+ cells_62	bf15-437	bf_00019396
4.83043390866592e-53	1.2148344869017	0.42	0.138	1.07177667565479e-48	T1:RhSp Otp+ cells_62	bf15-1068	bf_00020056
7.911356659118e-53	1.40316038740449	0.469	0.174	1.7553718155251e-48	T1:RhSp Otp+ cells_62	bf11-126	bf_00020308
1.32522560971111e-52	0.542821860488757	0.711	0.287	2.94041058282702e-48	T1:RhSp Otp+ cells_62	bf8-1046	bf_00010398
1.35508686997236e-52	1.18803767828807	0.681	0.343	3.00666674709467e-48	T1:RhSp Otp+ cells_62	bf4-238	bf_00007980
4.64548031240074e-52	1.24425870224049	0.575	0.245	1.03073917171548e-47	T1:RhSp Otp+ cells_62	bf18-24	bf_00023493
5.21197377800672e-52	1.61722715056435	0.624	0.312	1.15643274186413e-47	T1:RhSp Otp+ cells_62	bf1620-1291	bf_00007292
2.05596310920961e-51	1.49126232396788	0.575	0.27	4.56177094671427e-47	T1:RhSp Otp+ cells_62	bf5-1005	bf_00017420
2.17605848207526e-51	1.60965448219567	0.434	0.155	4.82823856002859e-47	T1:RhSp Otp+ cells_62	bf12-201	bf_00013881
2.36796897107888e-51	1.37041748494469	0.436	0.155	5.25404955302982e-47	T1:RhSp Otp+ cells_62	bf9-423	bf_00015497
4.47198126599378e-51	1.1893459001852	0.656	0.311	9.92243203298701e-47	T1:RhSp Otp+ cells_62	bf10-1134	bf_00018848
4.61816163436065e-51	2.01877217117771	0.307	0.088	1.02467770343194e-46	T1:RhSp Otp+ cells_62	bf4-294	bf4_294
4.66514721134888e-51	1.08318194722264	0.843	0.551	1.03510286325409e-46	T1:RhSp Otp+ cells_62	bf1620-802	bf1620_802
5.02537514108343e-51	1.60375086157333	0.404	0.14	1.11503023630359e-46	T1:RhSp Otp+ cells_62	bf17-579	bf_00026010
5.40447541398041e-51	1.03612686828759	0.737	0.414	1.19914500485397e-46	T1:RhSp Otp+ cells_62	bf2-1150	bf_00005121
5.90455230750641e-51	2.25686938184091	0.194	0.038	1.31010206598952e-46	T1:RhSp Otp+ cells_62	bf3-190	bf_00000200
6.26931607909256e-51	1.61827442410335	0.393	0.13	1.39103585162906e-46	T1:RhSp Otp+ cells_62	bf3-1302	bf_00001316
9.64495555766353e-51	0.766549811304877	0.972	0.791	2.14002273913438e-46	T1:RhSp Otp+ cells_62	bf11-383	bf_00020591
1.92157271933978e-50	1.13299790626811	0.746	0.413	4.26358554967111e-46	T1:RhSp Otp+ cells_62	bf18-101	bf_00023570
2.14291903767247e-50	1.05976342571393	0.7	0.362	4.75470876078767e-46	T1:RhSp Otp+ cells_62	bf8-1119	bf_00010468
3.17476256100354e-50	1.60952497038659	0.434	0.162	7.04416317035466e-46	T1:RhSp Otp+ cells_62	bf2-1276	bf2_1276
3.4164486746652e-50	8.13046387428036	0.028	0	7.58041631934714e-46	T1:RhSp Otp+ cells_62	bf2-657	bf_00004635
4.22633018432886e-50	0.824533347158833	0.866	0.603	9.37738141298887e-46	T1:RhSp Otp+ cells_62	bf1-1525	bf_00003573
4.2770852726642e-50	1.39985307470373	0.222	0.049	9.48999680298733e-46	T1:RhSp Otp+ cells_62	bf11-381	bf11_381
4.83898554940109e-50	1.5852403202926	0.39	0.132	1.07367411370111e-45	T1:RhSp Otp+ cells_62	bf14-18	bf_00021407
5.30486072576358e-50	1.37757880164575	0.552	0.241	1.17704249783242e-45	T1:RhSp Otp+ cells_62	bf5-1040	bf_00017450
8.41600657267444e-50	1.80721457361904	0.303	0.086	1.867343538345e-45	T1:RhSp Otp+ cells_62	bf1620-239	bf_00006225
8.65494141678794e-50	1.2440031668092	0.691	0.373	1.92035840155691e-45	T1:RhSp Otp+ cells_62	bf5-296	bf_00016680
1.70635347900165e-49	2.13660482115446	0.254	0.064	3.78605709920887e-45	T1:RhSp Otp+ cells_62	bf15-67	bf_00018989
1.81898707052214e-49	1.18801139369918	0.672	0.344	4.03596851207452e-45	T1:RhSp Otp+ cells_62	bf13-471	bf_00023011
2.24948730736831e-49	0.713243855660797	0.984	0.938	4.99116243758881e-45	T1:RhSp Otp+ cells_62	bf15-564	bf_00019529
2.71691317020207e-49	1.13707799560603	0.64	0.306	6.02828694204435e-45	T1:RhSp Otp+ cells_62	bf7-758	bf_00011654
3.06457858967725e-49	1.77056420979078	0.236	0.056	6.79968697477588e-45	T1:RhSp Otp+ cells_62	bf3-909	bf_00000932
3.51212731406017e-49	3.14565896405895	0.109	0.013	7.79270808443671e-45	T1:RhSp Otp+ cells_62	bf19-227	bf_00024777
5.22117960621249e-49	1.25955928886043	0.566	0.247	1.15847533102643e-44	T1:RhSp Otp+ cells_62	bf1620-260	bf1620_260
1.05706899906469e-48	1.36528438005193	0.492	0.197	2.34542469512474e-44	T1:RhSp Otp+ cells_62	bf12-859	bf12_859
1.37629728002592e-48	0.84059376637189	0.882	0.663	3.05372840492151e-44	T1:RhSp Otp+ cells_62	bf14-690	bf_00022087
1.5567976605161e-48	1.53300389543711	0.48	0.193	3.45422264915312e-44	T1:RhSp Otp+ cells_62	bf3-767	bf_00000794
2.13102401152032e-48	0.422182165167417	0.561	0.202	4.72831607676129e-44	T1:RhSp Otp+ cells_62	bf4-494	bf_00008254
2.28005520576498e-48	1.08339991573733	0.82	0.547	5.05898649055133e-44	T1:RhSp Otp+ cells_62	bf10-168	bf_00017836
3.2855107045294e-48	1.65905116311681	0.425	0.157	7.28989115120983e-44	T1:RhSp Otp+ cells_62	bf17-573	bf_00026005
4.05609849962845e-48	1.27836803713591	0.624	0.305	8.9996713509756e-44	T1:RhSp Otp+ cells_62	bf3-1926	bf_00001992
8.11072458822499e-48	1.98341617018446	0.617	0.349	1.79960757163536e-43	T1:RhSp Otp+ cells_62	bf1-679	bf_00002717
8.4872012871025e-48	2.13150921083068	0.273	0.075	1.8831402215823e-43	T1:RhSp Otp+ cells_62	bf5-293	bf_00016677
1.20586127925617e-47	1.32726352584522	0.621	0.306	2.6755650064136e-43	T1:RhSp Otp+ cells_62	bf5-704	bf_00017115
1.60584458199171e-47	0.767253403996445	0.931	0.779	3.5630479585232e-43	T1:RhSp Otp+ cells_62	bf8-1228	bf_00010585
2.04898034492074e-46	1.23697821270316	0.695	0.386	4.54627758931014e-42	T1:RhSp Otp+ cells_62	bf4-379	bf_00008131
2.856631264898e-46	1.13641918679457	0.584	0.265	6.33829345055569e-42	T1:RhSp Otp+ cells_62	bf15-951	bf_00019923
3.04900407080513e-46	1.0581994883571	0.785	0.478	6.76513023230242e-42	T1:RhSp Otp+ cells_62	bf1620-848	bf_00006832
3.32017129736327e-46	1.01175762775474	0.857	0.708	7.36679607458963e-42	T1:RhSp Otp+ cells_62	bf10-112	bf_00017787
1.30985044688985e-45	1.2970238689576	0.73	0.465	2.90629617155919e-41	T1:RhSp Otp+ cells_62	bf8-799	bf_00010140
1.74988272905637e-45	1.06595749300529	0.67	0.373	3.88263979923027e-41	T1:RhSp Otp+ cells_62	bf8-217	bf_00009551
6.00501756523718e-45	0.945147430294451	0.423	0.149	1.33239329737482e-40	T1:RhSp Otp+ cells_62	bf9-644	bf_00015717
6.17092793733885e-45	1.22754181377568	0.649	0.346	1.36920549073674e-40	T1:RhSp Otp+ cells_62	bf3-1819	bf_00001873
8.04238619894905e-45	1.05881818357948	0.741	0.432	1.78444464982281e-40	T1:RhSp Otp+ cells_62	bf10-9	bf_00017680
8.14234978689082e-45	0.729629919977796	0.908	0.741	1.80662457071533e-40	T1:RhSp Otp+ cells_62	bf3-487	bf_00000514
1.47904920347224e-44	1.14867650940552	0.658	0.347	3.28171437266422e-40	T1:RhSp Otp+ cells_62	bf1-375	bf_00002416
1.52014731677277e-44	1.3090988483753	0.536	0.237	3.37290286645542e-40	T1:RhSp Otp+ cells_62	bf1620-727	bf_00006717
1.82328023603819e-44	1.25452635660095	0.531	0.234	4.04549418772154e-40	T1:RhSp Otp+ cells_62	bf7-956	bf_00011864
2.39325565009467e-44	0.858222953702621	0.536	0.214	5.31015563643006e-40	T1:RhSp Otp+ cells_62	bf4-442	bf_00008201
2.60003871304695e-44	0.950274691096574	0.785	0.464	5.76896589650858e-40	T1:RhSp Otp+ cells_62	bf1620-934	bf_00006920
6.2773648679767e-44	0.683289723374978	0.896	0.645	1.39282171690667e-39	T1:RhSp Otp+ cells_62	bf7-598	bf_00011489
6.92188237508666e-44	1.22995527594829	0.508	0.217	1.53582726138423e-39	T1:RhSp Otp+ cells_62	bf1620-723	bf_00006713
1.09608815166732e-43	1.19866858447353	0.677	0.382	2.43200039091945e-39	T1:RhSp Otp+ cells_62	bf5-649	bf_00017059
1.28894514464664e-43	1.53170856304168	0.406	0.155	2.85991148694198e-39	T1:RhSp Otp+ cells_62	bf19-838	bf_00025419
1.44837870082715e-43	0.958646453394523	0.711	0.378	3.21366266139528e-39	T1:RhSp Otp+ cells_62	bf14-41	bf_00021432
2.54460251797491e-43	1.51245954056645	0.356	0.123	5.64596406688274e-39	T1:RhSp Otp+ cells_62	bf8-569	bf_00009914
2.67071461659375e-43	0.795341520328888	0.91	0.693	5.9257815912982e-39	T1:RhSp Otp+ cells_62	bf5-932	bf_00017348
4.10470187928991e-43	0.859033728773538	0.76	0.446	9.10751252976845e-39	T1:RhSp Otp+ cells_62	bf3-315	bf_00000330
5.92127498075434e-43	1.06077044167045	0.721	0.418	1.31381249272977e-38	T1:RhSp Otp+ cells_62	bf4-1543	bf_00009310
7.36071381916455e-43	1.15128137104312	0.656	0.353	1.63319518219623e-38	T1:RhSp Otp+ cells_62	bf3-1905	bf_00001969
8.83627287315064e-43	1.16287414889937	0.753	0.494	1.96059222509466e-38	T1:RhSp Otp+ cells_62	bf18-118	bf_00023587
9.78983609656201e-43	2.79481169971394	0.102	0.013	2.17216883310518e-38	T1:RhSp Otp+ cells_62	bf5-303	bf_00016687
1.75053969679461e-42	0.549265578190997	0.998	0.995	3.88409747924788e-38	T1:RhSp Otp+ cells_62	bf14-790	bf_00022185
2.67553043169545e-42	0.809953362341603	0.831	0.539	5.93646692184586e-38	T1:RhSp Otp+ cells_62	bf1620-1222	bf_00007217
3.05470396558583e-42	0.609565688024693	0.725	0.388	6.77777715884184e-38	T1:RhSp Otp+ cells_62	bf3-1134	bf_00001146
3.12436208175968e-42	0.549223385921496	0.889	0.654	6.93233458700839e-38	T1:RhSp Otp+ cells_62	bf1-858	bf_00002900
6.264891792685e-42	2.95439649177036	0.118	0.018	1.39005419096095e-37	T1:RhSp Otp+ cells_62	bf1-677	bf_00002715
6.83141858632666e-42	0.929165651879542	0.818	0.579	1.51575515593416e-37	T1:RhSp Otp+ cells_62	bf2-17	bf_00003971
7.56794610599423e-42	1.53967433083896	0.296	0.091	1.679175881998e-37	T1:RhSp Otp+ cells_62	bf1-260	bf_00002297
8.45234314945073e-42	1.36054668576093	0.515	0.236	1.87540589800013e-37	T1:RhSp Otp+ cells_62	bf2-602	bf_00004581
9.73408166070091e-42	3.54785796863664	0.092	0.011	2.15979803887632e-37	T1:RhSp Otp+ cells_62	bf1620-818	bf_00006804
1.33786043839496e-41	0.323915547722539	0.998	0.937	2.96844474071075e-37	T1:RhSp Otp+ cells_62	bf1620-683	bf_00006672
1.35334099813585e-41	0.737275479876511	0.905	0.69	3.00279300666383e-37	T1:RhSp Otp+ cells_62	bf17-905	bf_00026345
