Ohno1	Ohno2	Symbol1	Symbol2
Tbl1xr1	Tbl1x	ENSMUSG00000027630	ENSMUSG00000025246
Blnk	Clnk	ENSMUSG00000061132	ENSMUSG00000039315
Nuggc	Ssc5d	ENSMUSG00000061356	ENSMUSG00000035279
Nrg1	Nrg2	ENSMUSG00000062991	ENSMUSG00000060275
Egln1	Egln3	ENSMUSG00000031987	ENSMUSG00000035105
Slc5a4b	Slc5a8	ENSMUSG00000020226	ENSMUSG00000020062
Mapre2	Mapre1	ENSMUSG00000024277	ENSMUSG00000027479
Dgka	Dgkb	ENSMUSG00000025357	ENSMUSG00000036095
Mageb11	Magea1	ENSMUSG00000091497	ENSMUSG00000096644
Eif1ad12	Eif1a	ENSMUSG00000113805	ENSMUSG00000057561
Snx22	Snx24	ENSMUSG00000039452	ENSMUSG00000024535
Mettl2	Mettl8	ENSMUSG00000020691	ENSMUSG00000041975
Fthl17b	Ftl1-ps1	ENSMUSG00000078208	ENSMUSG00000062382
Id4	Id1	ENSMUSG00000021379	ENSMUSG00000042745
Pou3f1	Pou5f1	ENSMUSG00000090125	ENSMUSG00000024406
Hipk1	Hipk2	ENSMUSG00000008730	ENSMUSG00000061436
Nkx1-2	Nkx1-1	ENSMUSG00000048528	ENSMUSG00000029112
Tbc1d9b	Tbc1d8b	ENSMUSG00000036644	ENSMUSG00000042473
Clec2g	Clec2l	ENSMUSG00000000248	ENSMUSG00000079598
Cdh19	Cdh22	ENSMUSG00000047216	ENSMUSG00000053166
Rtn1	Rtn3	ENSMUSG00000021087	ENSMUSG00000024758
Asap3	Asap1	ENSMUSG00000036995	ENSMUSG00000022377
Cfap100	Ccdc38	ENSMUSG00000048794	ENSMUSG00000036168
Myf5	Myod1	ENSMUSG00000000435	ENSMUSG00000009471
Cacna2d3	Cacna2d4	ENSMUSG00000021991	ENSMUSG00000041460
Lvrn	Anpep	ENSMUSG00000024481	ENSMUSG00000039062
Unc13d	Baiap3	ENSMUSG00000057948	ENSMUSG00000047507
Itk	Tec	ENSMUSG00000020395	ENSMUSG00000029217
Lgi2	Lrg1	ENSMUSG00000039252	ENSMUSG00000037095
Sox4	Sox12	ENSMUSG00000076431	ENSMUSG00000051817
Kirrel1	Kirrel3	ENSMUSG00000041734	ENSMUSG00000032036
Ppp4r3c2	Ppp4r3a	ENSMUSG00000079513	ENSMUSG00000041846
Uchl3	Uchl1	ENSMUSG00000022111	ENSMUSG00000029223
Tagln2	Tagln3	ENSMUSG00000026547	ENSMUSG00000022658
Bcar1	Nedd9	ENSMUSG00000031955	ENSMUSG00000021365
Ehd2	Ehd3	ENSMUSG00000074364	ENSMUSG00000024065
Adam3	Adam10	ENSMUSG00000031553	ENSMUSG00000054693
Ppara	Ppard	ENSMUSG00000022383	ENSMUSG00000002250
Ssbp2	Ssbp3	ENSMUSG00000003992	ENSMUSG00000061887
Gpr107	Gpr108	ENSMUSG00000000194	ENSMUSG00000005823
Rnf149	Rnf130	ENSMUSG00000048234	ENSMUSG00000020376
Cdh1	Cdh4	ENSMUSG00000000303	ENSMUSG00000000305
Rbp1	Fabp4	ENSMUSG00000046402	ENSMUSG00000062515
Hook3	Hook2	ENSMUSG00000037234	ENSMUSG00000052566
Bin1	Bin2	ENSMUSG00000024381	ENSMUSG00000098112
Adgrb2	Adgrb3	ENSMUSG00000028782	ENSMUSG00000033569
Neurod6	Neurod1	ENSMUSG00000037984	ENSMUSG00000034701
Ubash3a	Ubash3b	ENSMUSG00000042345	ENSMUSG00000032020
Ythdf2	Ythdf3	ENSMUSG00000040025	ENSMUSG00000047213
Cdh9	Cdh11	ENSMUSG00000025370	ENSMUSG00000031673
Htr5a	Htr5b	ENSMUSG00000039106	ENSMUSG00000050534
Anxa11	Anxa4	ENSMUSG00000021866	ENSMUSG00000029994
Adam10	Adam29	ENSMUSG00000054693	ENSMUSG00000046258
Rassf5	Rassf3	ENSMUSG00000026430	ENSMUSG00000025795
Adam39	Adam6a	ENSMUSG00000054033	ENSMUSG00000043945
Neurod6	Neurod4	ENSMUSG00000037984	ENSMUSG00000048015
Patl1	Patl2	ENSMUSG00000046139	ENSMUSG00000027233
H2ac25	H2ac12	ENSMUSG00000078851	ENSMUSG00000069302
Dpys	Dpysl5	ENSMUSG00000022304	ENSMUSG00000029168
Isl2	Isl1	ENSMUSG00000032318	ENSMUSG00000042258
Adra1b	Or5t16	ENSMUSG00000050541	ENSMUSG00000075167
Rpp25l	Rpp25	ENSMUSG00000036114	ENSMUSG00000062309
Adam9	Adam1b	ENSMUSG00000031555	ENSMUSG00000062438
Spopl	Tdpoz4	ENSMUSG00000026771	ENSMUSG00000060256
Itga8	Itga2b	ENSMUSG00000026768	ENSMUSG00000034664
Cygb	Hba-a1	ENSMUSG00000020810	ENSMUSG00000069919
Cd5	Ssc5d	ENSMUSG00000024669	ENSMUSG00000035279
Cyth3	Cyth1	ENSMUSG00000018001	ENSMUSG00000017132
Mageb6b2	Magea6	ENSMUSG00000096072	ENSMUSG00000063728
Tfap2b	Tfap2c	ENSMUSG00000025927	ENSMUSG00000028640
Ablim3	Dmtn	ENSMUSG00000032735	ENSMUSG00000022099
Sult6b1	Sult1d1	ENSMUSG00000038045	ENSMUSG00000029273
Slc22a30	Slc22a13	ENSMUSG00000052562	ENSMUSG00000074028
Ocel1	Ell2	ENSMUSG00000002396	ENSMUSG00000001542
Cyp4f18	Cyp4f37	ENSMUSG00000003484	ENSMUSG00000062464
Ndrg3	Ndrg1	ENSMUSG00000027634	ENSMUSG00000005125
Maged1	Maged2	ENSMUSG00000025151	ENSMUSG00000025268
Pou3f3	Pou3f4	ENSMUSG00000045515	ENSMUSG00000056854
Hap1	Trak2	ENSMUSG00000006930	ENSMUSG00000026028
Plppr2	Plppr5	ENSMUSG00000040563	ENSMUSG00000033342
Fos	Fosl1	ENSMUSG00000021250	ENSMUSG00000024912
Efnb1	Efnb3	ENSMUSG00000031217	ENSMUSG00000003934
Gpc2	Gpc6	ENSMUSG00000029510	ENSMUSG00000058571
Sycp2l	Sycp2	ENSMUSG00000038651	ENSMUSG00000060445
Elmod1	Elmod2	ENSMUSG00000041986	ENSMUSG00000035151
Eml1	Eml4	ENSMUSG00000058070	ENSMUSG00000032624
Nanos2	Nanos3	ENSMUSG00000051965	ENSMUSG00000056155
Pcdhgb4	Pcdh18	ENSMUSG00000103585	ENSMUSG00000037892
Chrna6	Chrna3	ENSMUSG00000031491	ENSMUSG00000032303
Zmym3	Zmym4	ENSMUSG00000031310	ENSMUSG00000042446
Epha1	Ephb3	ENSMUSG00000029859	ENSMUSG00000005958
Cnga4	Cnga3	ENSMUSG00000030897	ENSMUSG00000026114
Bmp3	Gdf10	ENSMUSG00000029335	ENSMUSG00000021943
Foxk2	Foxk1	ENSMUSG00000039275	ENSMUSG00000056493
Mageb3	Magea4	ENSMUSG00000074881	ENSMUSG00000033343
Irs4	Irs3	ENSMUSG00000054667	ENSMUSG00000047182
Adra1a	Or13f5	ENSMUSG00000045875	ENSMUSG00000089717
Sptb	Sptbn1	ENSMUSG00000021061	ENSMUSG00000020315
Magel2	Mageb18	ENSMUSG00000056972	ENSMUSG00000067649
Filip1l	Filip1	ENSMUSG00000043336	ENSMUSG00000034898
Pde3b	Pde3a	ENSMUSG00000030671	ENSMUSG00000041741
Adam39	Adam2	ENSMUSG00000054033	ENSMUSG00000022039
Myom2	Myom1	ENSMUSG00000031461	ENSMUSG00000024049
Gnat3	Gnai3	ENSMUSG00000028777	ENSMUSG00000000001
Rapgef3	Rapgef4	ENSMUSG00000022469	ENSMUSG00000049044
Septin6	Septin8	ENSMUSG00000050379	ENSMUSG00000018398
Sult2a6	Sult1b1	ENSMUSG00000070810	ENSMUSG00000029269
Mybpc2	Mybph	ENSMUSG00000038670	ENSMUSG00000042451
Ptprs	Ptprf	ENSMUSG00000013236	ENSMUSG00000033295
Hoxc9	Hoxd10	ENSMUSG00000036139	ENSMUSG00000050368
Trpm5	Trpm4	ENSMUSG00000009246	ENSMUSG00000038260
Fkbp7	Fkbp14	ENSMUSG00000002732	ENSMUSG00000038074
Angel2	Angel1	ENSMUSG00000026634	ENSMUSG00000021257
Sult5a1	Sult2a7	ENSMUSG00000000739	ENSMUSG00000094156
Tcn2	Cblif	ENSMUSG00000020432	ENSMUSG00000024682
Plcb1	Plcb3	ENSMUSG00000051177	ENSMUSG00000024960
Adam5	Adam34	ENSMUSG00000031554	ENSMUSG00000079058
Elf2	Elf4	ENSMUSG00000037174	ENSMUSG00000031103
Lpin1	Lpin3	ENSMUSG00000020593	ENSMUSG00000027412
Lmbr1l	Lmbr1	ENSMUSG00000022999	ENSMUSG00000010721
Pcdhb5	Pcdh18	ENSMUSG00000063687	ENSMUSG00000037892
Adam32	Adam1a	ENSMUSG00000037437	ENSMUSG00000072647
Klk10	F9	ENSMUSG00000030693	ENSMUSG00000031138
Rfx7	Rfx5	ENSMUSG00000037674	ENSMUSG00000005774
Gramd1a	Gramd1c	ENSMUSG00000001248	ENSMUSG00000036292
Ap3b1	Ap3b2	ENSMUSG00000021686	ENSMUSG00000062444
Chrnb3	Chrna5	ENSMUSG00000031492	ENSMUSG00000035594
Dvl2	Dvl1	ENSMUSG00000020888	ENSMUSG00000029071
Magea9	Ndn	ENSMUSG00000031179	ENSMUSG00000033585
Mageb4	Magea5	ENSMUSG00000035427	ENSMUSG00000079349
Lrp8	Vldlr	ENSMUSG00000028613	ENSMUSG00000024924
Rasgrp1	Rasgrp2	ENSMUSG00000027347	ENSMUSG00000032946
Gnas	Gnal	ENSMUSG00000027523	ENSMUSG00000024524
Dennd4c	Dennd4a	ENSMUSG00000038024	ENSMUSG00000053641
L3mbtl4	L3mbtl1	ENSMUSG00000041565	ENSMUSG00000035576
Naip6	Birc2	ENSMUSG00000078942	ENSMUSG00000057367
Epas1	Hif1a	ENSMUSG00000024140	ENSMUSG00000021109
Arid3c	Arid3b	ENSMUSG00000066224	ENSMUSG00000004661
Dip2c	Dip2a	ENSMUSG00000048264	ENSMUSG00000020231
Tnfaip8l1	Tnfaip8l3	ENSMUSG00000044469	ENSMUSG00000074345
Hmgb4	Ubtfl1	ENSMUSG00000048686	ENSMUSG00000074502
Avpr2	Avpr1a	ENSMUSG00000031390	ENSMUSG00000020123
Septin11	Septin10	ENSMUSG00000058013	ENSMUSG00000019917
Notch2	Notch1	ENSMUSG00000027878	ENSMUSG00000026923
Pkd1l3	Pkdrej	ENSMUSG00000048827	ENSMUSG00000052496
Aph1c	Aph1a	ENSMUSG00000053040	ENSMUSG00000015750
Plag1	Zkscan6	ENSMUSG00000003282	ENSMUSG00000018347
Fam76a	Fam76b	ENSMUSG00000028878	ENSMUSG00000037808
Ddr2	Ddr1	ENSMUSG00000026674	ENSMUSG00000003534
Pacsin2	Pacsin3	ENSMUSG00000016664	ENSMUSG00000027257
Hyal4	Hyal2	ENSMUSG00000029680	ENSMUSG00000010047
Adam3	Adam34	ENSMUSG00000031553	ENSMUSG00000079058
Cdk18	Cdk16	ENSMUSG00000026437	ENSMUSG00000031065
Mageb18	Maged2	ENSMUSG00000067649	ENSMUSG00000025268
Plag1	Zfp174	ENSMUSG00000003282	ENSMUSG00000054939
Gadd45g	Gadd45a	ENSMUSG00000021453	ENSMUSG00000036390
Rhbdf1	Rhbdf2	ENSMUSG00000020282	ENSMUSG00000020806
Ap3s2	Ap3s1	ENSMUSG00000063801	ENSMUSG00000024480
Efna4	Efna2	ENSMUSG00000028040	ENSMUSG00000003070
Car11	Car5a	ENSMUSG00000003273	ENSMUSG00000025317
C4b	C3	ENSMUSG00000073418	ENSMUSG00000024164
Tnrc6c	Tnrc6a	ENSMUSG00000025571	ENSMUSG00000052707
Epn3	Epn2	ENSMUSG00000010080	ENSMUSG00000001036
Zkscan2	Zkscan17	ENSMUSG00000030757	ENSMUSG00000020472
Klhl1	Klhl5	ENSMUSG00000022076	ENSMUSG00000054920
Diras1	Diras2	ENSMUSG00000043670	ENSMUSG00000047842
Scube3	Scube2	ENSMUSG00000038677	ENSMUSG00000007279
Med13l	Med13	ENSMUSG00000018076	ENSMUSG00000034297
Fam81a	Fam81b	ENSMUSG00000032224	ENSMUSG00000109228
Coro1c	Coro1b	ENSMUSG00000004530	ENSMUSG00000024835
Acap2	Acap1	ENSMUSG00000049076	ENSMUSG00000001588
Pip5k1b	Pip5k1c	ENSMUSG00000024867	ENSMUSG00000034902
Atl3	Atl2	ENSMUSG00000024759	ENSMUSG00000059811
Clcn2	Clcn1	ENSMUSG00000022843	ENSMUSG00000029862
C4a	AI182371	ENSMUSG00000015451	ENSMUSG00000035875
Adam34	Adam30	ENSMUSG00000079058	ENSMUSG00000043468
Inpp5b	Ocrl	ENSMUSG00000028894	ENSMUSG00000001173
Magi3	Magi2	ENSMUSG00000052539	ENSMUSG00000040003
Arid1b	Arid1a	ENSMUSG00000069729	ENSMUSG00000007880
Uchl4	Uchl1	ENSMUSG00000035337	ENSMUSG00000029223
Kcnk2	Kcnk4	ENSMUSG00000037624	ENSMUSG00000024957
Pcdh10	Pcdhb8	ENSMUSG00000049100	ENSMUSG00000045876
Phf19	Phf1	ENSMUSG00000026873	ENSMUSG00000024193
Adam32	Gm4787	ENSMUSG00000037437	ENSMUSG00000072974
Car9	Car5b	ENSMUSG00000028463	ENSMUSG00000031373
Pcbd1	Pcbd2	ENSMUSG00000020098	ENSMUSG00000021496
Arrdc2	Txnip	ENSMUSG00000002910	ENSMUSG00000038393
Ebf1	Ebf3	ENSMUSG00000057098	ENSMUSG00000010476
Cdh6	Cdh5	ENSMUSG00000039385	ENSMUSG00000031871
Ebf4	Ebf3	ENSMUSG00000053552	ENSMUSG00000010476
Six3	Six4	ENSMUSG00000038805	ENSMUSG00000034460
Fgd2	Fgd4	ENSMUSG00000024013	ENSMUSG00000022788
P3h4	Crtap	ENSMUSG00000006931	ENSMUSG00000032431
Syngr2	Syngr4	ENSMUSG00000048277	ENSMUSG00000040231
Akr1b1	Akr1c19	ENSMUSG00000001642	ENSMUSG00000071551
Mageb6b1	Tro	ENSMUSG00000094861	ENSMUSG00000025272
Tmed3	Tmed7	ENSMUSG00000032353	ENSMUSG00000033184
Pank3	Pank1	ENSMUSG00000018846	ENSMUSG00000033610
Clec2i	Clec2l	ENSMUSG00000030365	ENSMUSG00000079598
Atp1b4	Atp4b	ENSMUSG00000016327	ENSMUSG00000031449
Ndel1	Nde1	ENSMUSG00000018736	ENSMUSG00000022678
Dock3	Dock5	ENSMUSG00000039716	ENSMUSG00000044447
Gm4952	Glyatl3	ENSMUSG00000071633	ENSMUSG00000091043
Smad5	Smad9	ENSMUSG00000021540	ENSMUSG00000027796
Pkm	Pklr	ENSMUSG00000032294	ENSMUSG00000041237
F7	F9	ENSMUSG00000031443	ENSMUSG00000031138
Oprm1	Oprk1	ENSMUSG00000000766	ENSMUSG00000025905
Ndn	Mageb3	ENSMUSG00000033585	ENSMUSG00000074881
Brs3	Grpr	ENSMUSG00000031130	ENSMUSG00000031364
Reep2	Reep3	ENSMUSG00000038555	ENSMUSG00000019873
Fabp5	Fabp7	ENSMUSG00000027533	ENSMUSG00000019874
Adam25	Adam30	ENSMUSG00000071937	ENSMUSG00000043468
Pappa	Pappa2	ENSMUSG00000028370	ENSMUSG00000073530
Dvl3	Dvl1	ENSMUSG00000003233	ENSMUSG00000029071
Rgs20	Rgs19	ENSMUSG00000002459	ENSMUSG00000002458
Ybx3	Ybx1	ENSMUSG00000030189	ENSMUSG00000028639
Srms	Blk	ENSMUSG00000027579	ENSMUSG00000014453
Gm62087	Magea3	ENSMUSG00000135153	ENSMUSG00000094196
Adam10	Adam24	ENSMUSG00000054693	ENSMUSG00000046723
Id2	Id4	ENSMUSG00000020644	ENSMUSG00000021379
Cacng4	Cacng8	ENSMUSG00000020723	ENSMUSG00000053395
Rap1a	Rap1b	ENSMUSG00000068798	ENSMUSG00000052681
Trpc3	Trpc7	ENSMUSG00000027716	ENSMUSG00000021541
Arhgap10	Arhgap26	ENSMUSG00000037148	ENSMUSG00000036452
Sult2a7	Sult1b1	ENSMUSG00000094156	ENSMUSG00000029269
Wdfy2	Wdfy1	ENSMUSG00000014547	ENSMUSG00000073643
Csad	Gadl1	ENSMUSG00000023044	ENSMUSG00000056880
Eno3	Eno2	ENSMUSG00000060600	ENSMUSG00000004267
Cacna1c	Cacna1f	ENSMUSG00000051331	ENSMUSG00000031142
Rorb	Rorc	ENSMUSG00000036192	ENSMUSG00000028150
Atp1a2	Atp1a3	ENSMUSG00000007097	ENSMUSG00000040907
Ppfia3	Ppfia4	ENSMUSG00000003863	ENSMUSG00000026458
Capza1b	Capza1	ENSMUSG00000055357	ENSMUSG00000070372
Gm62087	Magea2	ENSMUSG00000135153	ENSMUSG00000055746
Adra1a	Adra1d	ENSMUSG00000045875	ENSMUSG00000027335
Grik5	Grik4	ENSMUSG00000003378	ENSMUSG00000032017
G6pc3	G6pc2	ENSMUSG00000034793	ENSMUSG00000005232
Epb41l1	Epb41	ENSMUSG00000027624	ENSMUSG00000028906
Cyp4f14	Cyp4a10	ENSMUSG00000024292	ENSMUSG00000066072
Nlgn3	Ces1b	ENSMUSG00000031302	ENSMUSG00000078964
Prlr	Il11ra3	ENSMUSG00000005268	ENSMUSG00000073876
Crtc2	Crtc3	ENSMUSG00000027936	ENSMUSG00000030527
Agbl3	Agbl2	ENSMUSG00000038836	ENSMUSG00000040812
Pde4a	Pde4d	ENSMUSG00000032177	ENSMUSG00000021699
C1s1	Masp1	ENSMUSG00000038521	ENSMUSG00000022887
Rtn2	Rtn1	ENSMUSG00000030401	ENSMUSG00000021087
Rcan2	Rcan3	ENSMUSG00000039601	ENSMUSG00000059713
Rbm15b	Rbm15	ENSMUSG00000074102	ENSMUSG00000048109
Higd1c	Higd1a	ENSMUSG00000093550	ENSMUSG00000038412
Itga2b	Itga5	ENSMUSG00000034664	ENSMUSG00000000555
Tulp3	Tub	ENSMUSG00000001521	ENSMUSG00000031028
Ica1	Ica1l	ENSMUSG00000062995	ENSMUSG00000026018
Wnt2b	Wnt4	ENSMUSG00000027840	ENSMUSG00000036856
Vegfc	Vegfd	ENSMUSG00000031520	ENSMUSG00000031380
Cyp4f14	Cyp4a14	ENSMUSG00000024292	ENSMUSG00000028715
P2rx6	P2rx7	ENSMUSG00000022758	ENSMUSG00000029468
Gpsm2	Gpsm1	ENSMUSG00000027883	ENSMUSG00000026930
Cyp4f16	Cyp4a29	ENSMUSG00000048440	ENSMUSG00000083138
Slc5a11	Slc5a1	ENSMUSG00000030769	ENSMUSG00000011034
Fbxl3	Fbxl21	ENSMUSG00000022124	ENSMUSG00000035509
Capn1	Capn12	ENSMUSG00000024942	ENSMUSG00000054083
Smad1	Smad9	ENSMUSG00000031681	ENSMUSG00000027796
Frk	Blk	ENSMUSG00000019779	ENSMUSG00000014453
Sh2d4b	Sh2d4a	ENSMUSG00000037833	ENSMUSG00000053886
Tcea3	Tcea1	ENSMUSG00000001604	ENSMUSG00000033813
Tor2a	Tor3a	ENSMUSG00000009563	ENSMUSG00000060519
Ccdc85a	Ccdc85c	ENSMUSG00000032878	ENSMUSG00000084883
Tars3	Tars1	ENSMUSG00000030515	ENSMUSG00000022241
Zyx	Wtip	ENSMUSG00000029860	ENSMUSG00000036459
Dnmbp	Arhgef38	ENSMUSG00000025195	ENSMUSG00000040969
Scx	Tcf15	ENSMUSG00000034161	ENSMUSG00000068079
Dcc	Neo1	ENSMUSG00000060534	ENSMUSG00000032340
Trpm1	Trpm3	ENSMUSG00000030523	ENSMUSG00000052387
F10	Proc	ENSMUSG00000031444	ENSMUSG00000024386
Tox3	Tox	ENSMUSG00000043668	ENSMUSG00000041272
Kcna7	Kcna4	ENSMUSG00000038201	ENSMUSG00000042604
Mab21l1	Mab21l2	ENSMUSG00000056947	ENSMUSG00000057777
Rab8b	Rab13	ENSMUSG00000036943	ENSMUSG00000027935
Fndc3b	Fnd3c2	ENSMUSG00000039286	ENSMUSG00000073012
Slc4a8	Slc4a5	ENSMUSG00000023032	ENSMUSG00000068323
Tmprss5	Prss22	ENSMUSG00000032268	ENSMUSG00000045027
Brsk2	Brsk1	ENSMUSG00000053046	ENSMUSG00000035390
Rasgrp3	Rasgrp2	ENSMUSG00000071042	ENSMUSG00000032946
Adh6a	Cryzl2	ENSMUSG00000053054	ENSMUSG00000033488
Cdh19	Cdh9	ENSMUSG00000047216	ENSMUSG00000025370
B4galt3	B4galt4	ENSMUSG00000052423	ENSMUSG00000022793
Magel2	Magea10	ENSMUSG00000056972	ENSMUSG00000043453
Gm62087	Magea6	ENSMUSG00000135153	ENSMUSG00000063728
Kyat1	Kyat3	ENSMUSG00000039648	ENSMUSG00000040213
Pcnx3	Pcnx1	ENSMUSG00000054874	ENSMUSG00000021140
Slc18a2	Slc18a1	ENSMUSG00000025094	ENSMUSG00000036330
Ndn	Magea4	ENSMUSG00000033585	ENSMUSG00000033343
Lpcat2	Lpcat1	ENSMUSG00000033192	ENSMUSG00000021608
Ppfia2	Ppfia3	ENSMUSG00000053825	ENSMUSG00000003863
Nid1	Nid2	ENSMUSG00000005397	ENSMUSG00000021806
Kmt5b	Kmt5c	ENSMUSG00000045098	ENSMUSG00000059851
Sytl4	Sytl5	ENSMUSG00000031255	ENSMUSG00000054453
Ppm1f	Ppm1e	ENSMUSG00000026181	ENSMUSG00000046442
Hey2	Hes5	ENSMUSG00000019789	ENSMUSG00000048001
St7	St7l	ENSMUSG00000029534	ENSMUSG00000045576
Macroh2a2	Macroh2a1	ENSMUSG00000020086	ENSMUSG00000015937
Sult1a1	Sult2a3	ENSMUSG00000030711	ENSMUSG00000074375
Zeb1	Zeb2	ENSMUSG00000024238	ENSMUSG00000026872
Gm62087	Magea8	ENSMUSG00000135153	ENSMUSG00000079350
Smarcd1	Smarcd3	ENSMUSG00000023018	ENSMUSG00000028949
Zscan29	Plagl1	ENSMUSG00000050619	ENSMUSG00000019817
Slc16a5	Slc16a8	ENSMUSG00000045775	ENSMUSG00000032988
Coro1a	Coro6	ENSMUSG00000030707	ENSMUSG00000020836
Slc38a2	Slc36a3	ENSMUSG00000022462	ENSMUSG00000049491
Ebf2	Ebf3	ENSMUSG00000022053	ENSMUSG00000010476
Nrxn3	Nrxn2	ENSMUSG00000066392	ENSMUSG00000033768
Pak6	Pak5	ENSMUSG00000074923	ENSMUSG00000039913
Itih2	Itih6	ENSMUSG00000037254	ENSMUSG00000087149
Otop1	Otop3	ENSMUSG00000051596	ENSMUSG00000018862
Creb5	Atf7	ENSMUSG00000053007	ENSMUSG00000099083
Fat2	Fat1	ENSMUSG00000055333	ENSMUSG00000070047
Mon1a	Mon1b	ENSMUSG00000032583	ENSMUSG00000078908
Fcho1	Fcho2	ENSMUSG00000070000	ENSMUSG00000041685
Slc36a4	Slc36a1	ENSMUSG00000043885	ENSMUSG00000020261
Ss18l2	Ss18	ENSMUSG00000032526	ENSMUSG00000037013
Thbs3	Comp	ENSMUSG00000028047	ENSMUSG00000031849
P2rx4	P2rx3	ENSMUSG00000029470	ENSMUSG00000027071
Dennd1c	Dennd1a	ENSMUSG00000002668	ENSMUSG00000035392
Hnf4a	Hnf4g	ENSMUSG00000017950	ENSMUSG00000017688
Wwp2	Itch	ENSMUSG00000031930	ENSMUSG00000027598
Sult1b1	Sult5a1	ENSMUSG00000029269	ENSMUSG00000000739
Wwc2	Wwc1	ENSMUSG00000031563	ENSMUSG00000018849
Gcm1	Gcm2	ENSMUSG00000023333	ENSMUSG00000021362
Efna5	Efna1	ENSMUSG00000048915	ENSMUSG00000027954
Slc38a4	Slc36a3	ENSMUSG00000022464	ENSMUSG00000049491
Dnm1	Dnm2	ENSMUSG00000026825	ENSMUSG00000033335
Kcnh8	Kcnh3	ENSMUSG00000035580	ENSMUSG00000037579
Klf5	Klf14	ENSMUSG00000005148	ENSMUSG00000073209
Fgf18	Fgf17	ENSMUSG00000057967	ENSMUSG00000022101
Cdh10	Cdh8	ENSMUSG00000022321	ENSMUSG00000036510
Nap1l4	Nap1l5	ENSMUSG00000059119	ENSMUSG00000055430
Snai1	Snai2	ENSMUSG00000042821	ENSMUSG00000022676
Adam25	Adam2	ENSMUSG00000071937	ENSMUSG00000022039
Gprc5c	Gprc5d	ENSMUSG00000051043	ENSMUSG00000030205
Clec4b1	Cd209f	ENSMUSG00000030147	ENSMUSG00000051906
Ccdc28a	Ccdc28b	ENSMUSG00000059554	ENSMUSG00000028795
Pld1	Pld2	ENSMUSG00000027695	ENSMUSG00000020828
Per3	Per2	ENSMUSG00000028957	ENSMUSG00000055866
Syn2	Syn1	ENSMUSG00000009394	ENSMUSG00000037217
Zdhhc20	Zdhhc2	ENSMUSG00000021969	ENSMUSG00000039470
Meis3	Meis1	ENSMUSG00000041420	ENSMUSG00000020160
Itga9	Itga4	ENSMUSG00000039115	ENSMUSG00000027009
Gnb2	Gnb4	ENSMUSG00000029713	ENSMUSG00000027669
Gdi2	Gdi1	ENSMUSG00000021218	ENSMUSG00000015291
Irf5	Irf6	ENSMUSG00000029771	ENSMUSG00000026638
Aldoart1	Aldoart2	ENSMUSG00000059343	ENSMUSG00000063129
Zfhx3	Zfhx2	ENSMUSG00000038872	ENSMUSG00000040721
Sesn2	Sesn1	ENSMUSG00000028893	ENSMUSG00000038332
Prox2	Prox1	ENSMUSG00000042320	ENSMUSG00000010175
Mageb1	Magea8	ENSMUSG00000062162	ENSMUSG00000079350
Nceh1	Aadacl4fm4	ENSMUSG00000027698	ENSMUSG00000078505
Car5a	Car2	ENSMUSG00000025317	ENSMUSG00000027562
Magee1	Magea6	ENSMUSG00000031227	ENSMUSG00000063728
Syngr2	Syngr3	ENSMUSG00000048277	ENSMUSG00000007021
Plekhg1	Plekhg3	ENSMUSG00000040624	ENSMUSG00000052609
Gfra1	Gfra3	ENSMUSG00000025089	ENSMUSG00000024366
Tram2	Tram1l1	ENSMUSG00000041779	ENSMUSG00000044528
Prmt8	Prmt1	ENSMUSG00000030350	ENSMUSG00000109324
Tmprss5	Tmprss2	ENSMUSG00000032268	ENSMUSG00000000385
Abi1	Abi2	ENSMUSG00000058835	ENSMUSG00000026782
Kdm4b	Kdm5c	ENSMUSG00000024201	ENSMUSG00000025332
Adam1b	Adam21	ENSMUSG00000062438	ENSMUSG00000008438
Tbc1d22b	Tbc1d22a	ENSMUSG00000042203	ENSMUSG00000051864
Map3k13	Map3k12	ENSMUSG00000033618	ENSMUSG00000023050
Rgl2	Ralgds	ENSMUSG00000041354	ENSMUSG00000026821
Cd5	Nuggc	ENSMUSG00000024669	ENSMUSG00000061356
Calm4	Cabp5	ENSMUSG00000033765	ENSMUSG00000005649
Adam5	Adam6b	ENSMUSG00000031554	ENSMUSG00000051804
Adam39	Adam7	ENSMUSG00000054033	ENSMUSG00000022056
Robo3	Robo2	ENSMUSG00000032128	ENSMUSG00000052516
Itga8	Itgav	ENSMUSG00000026768	ENSMUSG00000027087
Paip2b	Paip2	ENSMUSG00000045896	ENSMUSG00000037058
Gnat1	Gnat3	ENSMUSG00000034837	ENSMUSG00000028777
Map4k2	Map4k1	ENSMUSG00000024948	ENSMUSG00000037337
Dpf2	Dpf1	ENSMUSG00000024826	ENSMUSG00000030584
Ss18l2	Ss18l1	ENSMUSG00000032526	ENSMUSG00000039086
Rbp1	Fabp9	ENSMUSG00000046402	ENSMUSG00000027528
Kpna1	Kpna6	ENSMUSG00000022905	ENSMUSG00000003731
Iqgap3	Iqgap1	ENSMUSG00000028068	ENSMUSG00000030536
Fmo4	Fmo5	ENSMUSG00000026692	ENSMUSG00000028088
Eif4e1b	Eif4e	ENSMUSG00000074895	ENSMUSG00000028156
Magel2	Mageb1	ENSMUSG00000056972	ENSMUSG00000062162
Bicd2	Bicd1	ENSMUSG00000037933	ENSMUSG00000003452
