Ohno1	Ohno2	Symbol1	Symbol2
SOX4	SOX11	SOX4	SOX11
MBD3	MBD1	MBD3	MBD1
ATL3	ATL1	ATL3	ATL1
ATP6V1A	LOC110088132	ATP6V1A	LOC110088132
ABLIM2	ABLIM3	ABLIM2	ABLIM3
SLC25A33	SLC25A36	SLC25A33	SLC25A36
DVL2	DIXDC1	DVL2	DIXDC1
MSX1	MSX2	MSX1	MSX2
PCDH8	PCDH12	PCDH8	PCDH12
ANP32A	ANP32E	ANP32A	ANP32E
WFIKKN1	WFIKKN2	WFIKKN1	WFIKKN2
KCNA4	LOC110079129	KCNA4	LOC110079129
NCALD	HPCAL4	NCALD	HPCAL4
MAST2	MAST3	MAST2	MAST3
NR2C2	NR2C1	NR2C2	NR2C1
GPATCH2	GPATCH2L	GPATCH2	GPATCH2L
SEZ6L2	SEZ6	SEZ6L2	SEZ6
FUBP1	FUBP3	FUBP1	FUBP3
PER1	PER2	PER1	PER2
EBF1	EBF3	EBF1	EBF3
RASAL3	DAB2IP	RASAL3	DAB2IP
MTHFD2L	MTHFD2	MTHFD2L	MTHFD2
GYS1	GYS2	GYS1	GYS2
DOCK10	DOCK9	DOCK10	DOCK9
PYGM	PYGL	PYGM	PYGL
LOC110073656	LOC110073375	LOC110073656	LOC110073375
PSD3	PSD	PSD3	PSD
LOC110089237	SGK1	LOC110089237	SGK1
HEY2	HEY1	HEY2	HEY1
FAM13A	FAM13C	FAM13A	FAM13C
MTRF1L	MTRF1	MTRF1L	MTRF1
LYN	YES1	LYN	YES1
RRAS2	RRAS	RRAS2	RRAS
IL12RB2	LIFR	IL12RB2	LIFR
MYB	MYBL1	MYB	MYBL1
CERS6	CERS3	CERS6	CERS3
RBM5	RBM10	RBM5	RBM10
BHLHE22	BHLHE23	BHLHE22	BHLHE23
HOXC9	HOXB9	HOXC9	HOXB9
ELMO2	ELMO3	ELMO2	ELMO3
NMBR	EDNRA	NMBR	EDNRA
KCNQ4	KCNQ5	KCNQ4	KCNQ5
PLA2G4F	PLA2G4A	PLA2G4F	PLA2G4A
RORC	RORA	RORC	RORA
CBX3	CBX1	CBX3	CBX1
PLXND1	PLXNB3	PLXND1	PLXNB3
TNNI2	TNNI1	TNNI2	TNNI1
ZC2HC1B	ZC2HC1A	ZC2HC1B	ZC2HC1A
LCP2	LOC110072226	LCP2	LOC110072226
DNAJB1	DNAJB5	DNAJB1	DNAJB5
RBFOX3	RBFOX2	RBFOX3	RBFOX2
WNT9B	WNT9A	WNT9B	WNT9A
RASGRP4	RASGRP2	RASGRP4	RASGRP2
JAKMIP3	JAKMIP2	JAKMIP3	JAKMIP2
RASSF7	RASSF8	RASSF7	RASSF8
DNAJB4	DNAJB1	DNAJB4	DNAJB1
KLF3	KLF12	KLF3	KLF12
OLFM2	OLFM1	OLFM2	OLFM1
MLLT1	MLLT3	MLLT1	MLLT3
PIAS4	PIAS1	PIAS4	PIAS1
RPL7	RPL7L1	RPL7	RPL7L1
ITGAL	ITGA2	ITGAL	ITGA2
SLC16A7	LOC110082374	SLC16A7	LOC110082374
HCN2	HCN3	HCN2	HCN3
PIK3R1	PIK3R2	PIK3R1	PIK3R2
RNF169	RNF168	RNF169	RNF168
ADAM19	ADAM28	ADAM19	ADAM28
ATP9A	ATP9B	ATP9A	ATP9B
GPM6A	PLP1	GPM6A	PLP1
SYT10	SYT9	SYT10	SYT9
BNIP2	BNIPL	BNIP2	BNIPL
TOM1	TOM1L2	TOM1	TOM1L2
OBSL1	OBSCN	OBSL1	OBSCN
LTBP2	LTBP3	LTBP2	LTBP3
ERICH6B	ERICH6	ERICH6B	ERICH6
MBD4	MECP2	MBD4	MECP2
CHRDL1	CHRDL2	CHRDL1	CHRDL2
KCNG2	KCNG4	KCNG2	KCNG4
OAZ2	OAZ1	OAZ2	OAZ1
MTSS1L	MTSS1	MTSS1L	MTSS1
KCTD17	KCTD2	KCTD17	KCTD2
ITGB4	ITGB3	ITGB4	ITGB3
TRPC6	TRPC3	TRPC6	TRPC3
AP1S3	AP1S1	AP1S3	AP1S1
SLC7A7	SLC7A6	SLC7A7	SLC7A6
LOC110081153	RHOA	LOC110081153	RHOA
CACNG4	CACNG2	CACNG4	CACNG2
ZC3H12B	ZC3H12A	ZC3H12B	ZC3H12A
CRMP1	DPYSL4	CRMP1	DPYSL4
PIAS2	PIAS1	PIAS2	PIAS1
GABRG1	GABRG3	GABRG1	GABRG3
PTN	MDK	PTN	MDK
PTPN5	PTPRR	PTPN5	PTPRR
VPS13A	VPS13C	VPS13A	VPS13C
PPP2R2C	PPP2R2B	PPP2R2C	PPP2R2B
FGF16	FGF20	FGF16	FGF20
MAP2K1	MAP2K2	MAP2K1	MAP2K2
WWTR1	YAP1	WWTR1	YAP1
CCDC102B	CCDC102A	CCDC102B	CCDC102A
ANKRD28	ANKRD52	ANKRD28	ANKRD52
LTBP4	LTBP3	LTBP4	LTBP3
STARD8	LOC110072299	STARD8	LOC110072299
TCF7L1	TCF7	TCF7L1	TCF7
NDRG3	NDRG2	NDRG3	NDRG2
CALCOCO2	TAX1BP1	CALCOCO2	TAX1BP1
KCNIP1	KCNIP2	KCNIP1	KCNIP2
KDELR3	KDELR1	KDELR3	KDELR1
LAMP2	LAMP1	LAMP2	LAMP1
FER1L6	OTOF	FER1L6	OTOF
RHAG	RHCG	RHAG	RHCG
MAP4K5	MAP4K3	MAP4K5	MAP4K3
PRUNE2	ATCAY	PRUNE2	ATCAY
SGSM1	SGSM2	SGSM1	SGSM2
CAPN11	CAPN12	CAPN11	CAPN12
CNTN2	CNTN4	CNTN2	CNTN4
ARRB2	ARRB1	ARRB2	ARRB1
SPATA2	SPATA2L	SPATA2	SPATA2L
LOC110081409	LOC110071417	LOC110081409	LOC110071417
STK17A	STK17B	STK17A	STK17B
MAB21L2	MAB21L1	MAB21L2	MAB21L1
CRHR2	LOC110074907	CRHR2	LOC110074907
WISP2	CTGF	WISP2	CTGF
DCSTAMP	DCST1	DCSTAMP	DCST1
PDS5B	PDS5A	PDS5B	PDS5A
CPT1A	CPT1B	CPT1A	CPT1B
EDA2R	TNFRSF19	EDA2R	TNFRSF19
LOC110088674	LOC110085660	LOC110088674	LOC110085660
FRMD4A	FRMD4B	FRMD4A	FRMD4B
ZDHHC2	ZDHHC15	ZDHHC2	ZDHHC15
ZNF532	ZNF592	ZNF532	ZNF592
CEP135	TSGA10	CEP135	TSGA10
PARD3B	PARD3	PARD3B	PARD3
HLF	DBP	HLF	DBP
PLCD4	PLCD1	PLCD4	PLCD1
SLC44A4	SLC44A2	SLC44A4	SLC44A2
LOC110084065	HYAL1	LOC110084065	HYAL1
ENTPD4	ENTPD7	ENTPD4	ENTPD7
USP46	LOC110074356	USP46	LOC110074356
CDH22	LOC110072738	CDH22	LOC110072738
TET3	TET1	TET3	TET1
SERBP1	HABP4	SERBP1	HABP4
LOC110080172	KCTD16	LOC110080172	KCTD16
SCN1A	SCN4A	SCN1A	SCN4A
LOC110087651	LOC110071407	LOC110087651	LOC110071407
APBA1	APBA3	APBA1	APBA3
SRGAP1	SRGAP2	SRGAP1	SRGAP2
LOC110086160	E2F6	LOC110086160	E2F6
STRADB	STRADA	STRADB	STRADA
KLC2	KLC1	KLC2	KLC1
KCNH7	KCNH2	KCNH7	KCNH2
SLIT2	SLIT1	SLIT2	SLIT1
SPTBN2	SPTBN4	SPTBN2	SPTBN4
LOC110074822	LOC110082051	LOC110074822	LOC110082051
DYNLL1	DYNLL2	DYNLL1	DYNLL2
TRPV1	TRPV4	TRPV1	TRPV4
MXD4	MXI1	MXD4	MXI1
TSPOAP1	RIMBP2	TSPOAP1	RIMBP2
EYA3	EYA4	EYA3	EYA4
PTPN7	PTPN5	PTPN7	PTPN5
TFCP2L1	TFCP2	TFCP2L1	TFCP2
MCOLN3	MCOLN1	MCOLN3	MCOLN1
DOK6	DOK4	DOK6	DOK4
TACC2	TACC1	TACC2	TACC1
ERBB3	ERBB2	ERBB3	ERBB2
SLC24A3	SLC24A4	SLC24A3	SLC24A4
TM6SF1	TM6SF2	TM6SF1	TM6SF2
TOX	TOX2	TOX	TOX2
RFX6	RFX4	RFX6	RFX4
PGPEP1L	PGPEP1	PGPEP1L	PGPEP1
LOC110080706	NRG2	LOC110080706	NRG2
NRL	MAF	NRL	MAF
CHD7	CHD9	CHD7	CHD9
CACNG2	CACNG8	CACNG2	CACNG8
KCNJ11	KCNJ8	KCNJ11	KCNJ8
SKAP2	SKAP1	SKAP2	SKAP1
ARHGEF1	ARHGEF12	ARHGEF1	ARHGEF12
HS6ST1	HS6ST3	HS6ST1	HS6ST3
ABHD1	ABHD3	ABHD1	ABHD3
TMC6	TMC5	TMC6	TMC5
ATP6V1C1	ATP6V1C2	ATP6V1C1	ATP6V1C2
SCAMP5	SCAMP4	SCAMP5	SCAMP4
YWHAZ	YWHAB	YWHAZ	YWHAB
CACNB4	CACNB3	CACNB4	CACNB3
MAP4K2	MAP4K5	MAP4K2	MAP4K5
DLK1	DLK2	DLK1	DLK2
LOC110082096	PCDH18	LOC110082096	PCDH18
MAP3K9	MAP3K11	MAP3K9	MAP3K11
SSH2	SSH1	SSH2	SSH1
SEPT12	SEPT9	SEPT12	SEPT9
CPEB4	CPEB3	CPEB4	CPEB3
SYNPO2L	SYNPO2	SYNPO2L	SYNPO2
SLC9A3R1	SLC9A3R2	SLC9A3R1	SLC9A3R2
HECW1	HECW2	HECW1	HECW2
PHF8	PHF2	PHF8	PHF2
ABLIM2	DMTN	ABLIM2	DMTN
SLC1A7	SLC1A1	SLC1A7	SLC1A1
ABTB2	BTBD11	ABTB2	BTBD11
PKM	PKLR	PKM	PKLR
LOC110080686	STAG1	LOC110080686	STAG1
GLS2	GLS	GLS2	GLS
CNN1	CNN3	CNN1	CNN3
NGF	NTF3	NGF	NTF3
ADCY7	ADCY4	ADCY7	ADCY4
NKX2-5	NKX2-3	NKX2-5	NKX2-3
RC3H2	RC3H1	RC3H2	RC3H1
TTC9C	TTC9B	TTC9C	TTC9B
LOC110075002	CDKN1A	LOC110075002	CDKN1A
PHLDA3	PHLDA1	PHLDA3	PHLDA1
EBF1	LOC110086610	EBF1	LOC110086610
PIP4K2C	PIP4K2B	PIP4K2C	PIP4K2B
FAM53A	FAM53B	FAM53A	FAM53B
ACVR1	ACVRL1	ACVR1	ACVRL1
TBC1D15	TBC1D17	TBC1D15	TBC1D17
HOXD9	HOXA9	HOXD9	HOXA9
ZSWIM4	ZSWIM6	ZSWIM4	ZSWIM6
CELSR1	CELSR3	CELSR1	CELSR3
KCNIP3	KCNIP2	KCNIP3	KCNIP2
PLD5	PLD3	PLD5	PLD3
LOC110081556	DNAJA4	LOC110081556	DNAJA4
FOXO1	FOXO3	FOXO1	FOXO3
SLC38A7	SLC38A8	SLC38A7	SLC38A8
R3HDML	CRISPLD2	R3HDML	CRISPLD2
DUSP7	DUSP6	DUSP7	DUSP6
TMEM63B	TMEM63A	TMEM63B	TMEM63A
PRPF40B	PRPF40A	PRPF40B	PRPF40A
LOC110082143	OXTR	LOC110082143	OXTR
HPSE2	HPSE	HPSE2	HPSE
SLC2A2	SLC2A1	SLC2A2	SLC2A1
RIC8B	RIC8A	RIC8B	RIC8A
HNRNPA0	HNRNPA1	HNRNPA0	HNRNPA1
KRT18	LOC110074887	KRT18	LOC110074887
DYNC1LI1	DYNC1LI2	DYNC1LI1	DYNC1LI2
PDLIM2	PDLIM4	PDLIM2	PDLIM4
NECAP1	NECAP2	NECAP1	NECAP2
RUFY1	RUFY2	RUFY1	RUFY2
CHPF2	CHPF	CHPF2	CHPF
LOC110081756	AK1	LOC110081756	AK1
PLA2G1B	LOC110072627	PLA2G1B	LOC110072627
DOCK8	DOCK7	DOCK8	DOCK7
SYNGR2	SYNGR1	SYNGR2	SYNGR1
MIER1	MIER2	MIER1	MIER2
SEC24D	SEC24C	SEC24D	SEC24C
KIF24	KIF2C	KIF24	KIF2C
FAM160A2	FAM160A1	FAM160A2	FAM160A1
HOXB8	HOXC8	HOXB8	HOXC8
LOC110087409	ITGA10	LOC110087409	ITGA10
PPP2R2D	PPP2R2B	PPP2R2D	PPP2R2B
CACNA1S	CACNA1C	CACNA1S	CACNA1C
PKN3	PKN1	PKN3	PKN1
SPSB1	SPSB4	SPSB1	SPSB4
CABP2	CABP1	CABP2	CABP1
AES	TLE4	AES	TLE4
SLC4A1	SLC4A2	SLC4A1	SLC4A2
XPO7	RANBP17	XPO7	RANBP17
SCAF8	SCAF4	SCAF8	SCAF4
MAP3K10	MAP3K21	MAP3K10	MAP3K21
UNC5C	UNC5A	UNC5C	UNC5A
LOC110074572	C2CD4D	LOC110074572	C2CD4D
USF1	USF2	USF1	USF2
HOXD11	HOXA11	HOXD11	HOXA11
XKR4	XKR7	XKR4	XKR7
HOMER3	HOMER2	HOMER3	HOMER2
KIF27	KIF7	KIF27	KIF7
ADAMTS17	ADAMTS19	ADAMTS17	ADAMTS19
CELF6	CELF5	CELF6	CELF5
LOC110084064	HYAL3	LOC110084064	HYAL3
TRIM3	TRIM2	TRIM3	TRIM2
YWHAB	YWHAQ	YWHAB	YWHAQ
KCNN4	KCNN3	KCNN4	KCNN3
LOC110081224	MANF	LOC110081224	MANF
PDE4DIP	CDK5RAP2	PDE4DIP	CDK5RAP2
KCNIP4	KCNIP2	KCNIP4	KCNIP2
RAB5A	RAB5C	RAB5A	RAB5C
BRMS1L	BRMS1	BRMS1L	BRMS1
SALL3	SALL1	SALL3	SALL1
GRB7	GRB10	GRB7	GRB10
ZDHHC7	ZDHHC3	ZDHHC7	ZDHHC3
DYNLT1	DYNLT3	DYNLT1	DYNLT3
LOC110082113	PCDH18	LOC110082113	PCDH18
SLC13A4	SLC13A5	SLC13A4	SLC13A5
LBR	TM7SF2	LBR	TM7SF2
ATXN7L1	ATXN7	ATXN7L1	ATXN7
MTMR10	MTMR12	MTMR10	MTMR12
LOC110077943	BCAR3	LOC110077943	BCAR3
LIN7B	LIN7A	LIN7B	LIN7A
TPH2	TPH1	TPH2	TPH1
EPHA8	EPHB1	EPHA8	EPHB1
KCNK1	LOC110075659	KCNK1	LOC110075659
DLG3	LOC110087113	DLG3	LOC110087113
SAG	ARRB2	SAG	ARRB2
CTPS2	CTPS1	CTPS2	CTPS1
KCNN2	KCNN3	KCNN2	KCNN3
MAF	MAFB	MAF	MAFB
PPP4R3B	PPP4R3A	PPP4R3B	PPP4R3A
ZSWIM6	ZSWIM5	ZSWIM6	ZSWIM5
LOC110085662	LOC110078476	LOC110085662	LOC110078476
TMEM55A	TMEM55B	TMEM55A	TMEM55B
CAPN12	CAPN2	CAPN12	CAPN2
AMOT	AMOTL1	AMOT	AMOTL1
FSD1	FSD2	FSD1	FSD2
CHD7	CHD6	CHD7	CHD6
ATP6V1G2	ATP6V1G3	ATP6V1G2	ATP6V1G3
FBN2	FBN1	FBN2	FBN1
TRA2B	TRA2A	TRA2B	TRA2A
PPM1E	PPM1F	PPM1E	PPM1F
RAB43	RAB19	RAB43	RAB19
EPN1	EPN2	EPN1	EPN2
SNX18	SNX33	SNX18	SNX33
LOC110073884	CSPG4	LOC110073884	CSPG4
SYT16	SYT14	SYT16	SYT14
KDR	FLT1	KDR	FLT1
CYR61	CTGF	CYR61	CTGF
SLC26A8	SLC26A1	SLC26A8	SLC26A1
CAMK1G	CAMK1	CAMK1G	CAMK1
MTCH1	MTCH2	MTCH1	MTCH2
LMNB2	LMNA	LMNB2	LMNA
LOC110082095	PCDH18	LOC110082095	PCDH18
POPDC2	POPDC3	POPDC2	POPDC3
KCNJ16	KCNJ12	KCNJ16	KCNJ12
BCOR	BCORL1	BCOR	BCORL1
TMBIM7P	LOC110085072	TMBIM7P	LOC110085072
DOCK10	DOCK11	DOCK10	DOCK11
DNAJB4	DNAJB5	DNAJB4	DNAJB5
ANO2	ANO1	ANO2	ANO1
TARS2	TARSL2	TARS2	TARSL2
LOC110073301	GOLIM4	LOC110073301	GOLIM4
CREM	CREB1	CREM	CREB1
ABL1	ABL2	ABL1	ABL2
KDELR2	KDELR3	KDELR2	KDELR3
CSNK1G1	CSNK1G2	CSNK1G1	CSNK1G2
ARHGEF7	ARHGEF6	ARHGEF7	ARHGEF6
L3MBTL2	MBTD1	L3MBTL2	MBTD1
ITGB6	ITGB4	ITGB6	ITGB4
KIF1A	KIF1B	KIF1A	KIF1B
REM2	RRAD	REM2	RRAD
FAM149B1	FAM149A	FAM149B1	FAM149A
GNL3	GNL3L	GNL3	GNL3L
NSD1	NSD2	NSD1	NSD2
KIAA0895	KIAA0895L	KIAA0895	KIAA0895L
UNC13B	UNC13A	UNC13B	UNC13A
ESRRA	ESRRG	ESRRA	ESRRG
SMAP1	SMAP2	SMAP1	SMAP2
OXTR	AVPR1A	OXTR	AVPR1A
DLX5	DLX3	DLX5	DLX3
NINL	NIN	NINL	NIN
AFF4	AFF1	AFF4	AFF1
CLSTN2	CLSTN3	CLSTN2	CLSTN3
GPAT2	GPAM	GPAT2	GPAM
EPHB2	EPHB1	EPHB2	EPHB1
LGALS8	LOC110075538	LGALS8	LOC110075538
NEUROD2	NEUROD4	NEUROD2	NEUROD4
RNF122	RNF24	RNF122	RNF24
RFX2	RFX4	RFX2	RFX4
PIK3R3	PIK3R2	PIK3R3	PIK3R2
FAM98A	FAM98B	FAM98A	FAM98B
SYP	SYPL1	SYP	SYPL1
APBA3	APBA2	APBA3	APBA2
ESRP1	ESRP2	ESRP1	ESRP2
YWHAH	YWHAZ	YWHAH	YWHAZ
KCNJ16	KCNJ4	KCNJ16	KCNJ4
UHRF1BP1L	UHRF1BP1	UHRF1BP1L	UHRF1BP1
SYNGR1	SYNGR3	SYNGR1	SYNGR3
NBL1	GREM2	NBL1	GREM2
AP1M1	AP1M2	AP1M1	AP1M2
DNAJA1	DNAJA4	DNAJA1	DNAJA4
PEAK1	LOC110087362	PEAK1	LOC110087362
LOC110072510	GNG10	LOC110072510	GNG10
PTH2R	PTH1R	PTH2R	PTH1R
TOR1B	TOR3A	TOR1B	TOR3A
ATXN1	ATXN1L	ATXN1	ATXN1L
YWHAQ	YWHAZ	YWHAQ	YWHAZ
RNF111	RNF165	RNF111	RNF165
LOC110085407	PRSS57	LOC110085407	PRSS57
LOC110088262	LOC110078709	LOC110088262	LOC110078709
LOC110091535	CUNH3orf20	LOC110091535	CUNH3orf20
UBXN2B	NSFL1C	UBXN2B	NSFL1C
TJP1	TJP2	TJP1	TJP2
NID1	NID2	NID1	NID2
TPM2	TPM3	TPM2	TPM3
SAPCD2	SAPCD1	SAPCD2	SAPCD1
PLPP1	PLPP2	PLPP1	PLPP2
RAB3IL1	RAB3IP	RAB3IL1	RAB3IP
NLN	THOP1	NLN	THOP1
ALDH1A3	LOC110081707	ALDH1A3	LOC110081707
RPL22	LOC110079071	RPL22	LOC110079071
TMEM151B	TMEM151A	TMEM151B	TMEM151A
GNPDA1	GNPDA2	GNPDA1	GNPDA2
DDX39B	DDX39A	DDX39B	DDX39A
UNC119B	UNC119	UNC119B	UNC119
MAP3K21	MAP3K11	MAP3K21	MAP3K11
LCK	YES1	LCK	YES1
OPRM1	SSTR5	OPRM1	SSTR5
CACNA1E	CACNA1B	CACNA1E	CACNA1B
MYT1L	ST18	MYT1L	ST18
EIF4G3	EIF4G1	EIF4G3	EIF4G1
ATF2	ATF7	ATF2	ATF7
RAP2B	RAP2A	RAP2B	RAP2A
RCOR2	RCOR1	RCOR2	RCOR1
TRIM54	TRIM63	TRIM54	TRIM63
NIPA2	LOC110084950	NIPA2	LOC110084950
CSMD2	CSMD3	CSMD2	CSMD3
KCNJ13	KCNJ10	KCNJ13	KCNJ10
AMOTL2	AMOTL1	AMOTL2	AMOTL1
LOC110082355	LOC110074259	LOC110082355	LOC110074259
FBXO41	ZNF365	FBXO41	ZNF365
LOC110074978	NGEF	LOC110074978	NGEF
CLASP1	CLASP2	CLASP1	CLASP2
TOR3A	TOR4A	TOR3A	TOR4A
LGR5	LGR6	LGR5	LGR6
DNAJC19	DNAJC15	DNAJC19	DNAJC15
BCL2L1	BCL2A1	BCL2L1	BCL2A1
TMEM86B	TMEM86A	TMEM86B	TMEM86A
LOC110089736	LOC110080763	LOC110089736	LOC110080763
PPFIA2	PPFIA3	PPFIA2	PPFIA3
GDPD1	GDPD3	GDPD1	GDPD3
CSNK1G1	CSNK1G3	CSNK1G1	CSNK1G3
LOC110088674	LOC110087663	LOC110088674	LOC110087663
NAPB	NAPA	NAPB	NAPA
TTC7A	TTC7B	TTC7A	TTC7B
CHD7	CHD8	CHD7	CHD8
LYPLA1	LYPLA2	LYPLA1	LYPLA2
PACSIN1	LOC110081963	PACSIN1	LOC110081963
EPB41L1	EPB41	EPB41L1	EPB41
UBB	UBC	UBB	UBC
EIF5A2	EIF5A	EIF5A2	EIF5A
USP44	USP49	USP44	USP49
SYT5	SYT2	SYT5	SYT2
CADM1	CADM3	CADM1	CADM3
ENO2	ENO4	ENO2	ENO4
TBXA2R	PTGFR	TBXA2R	PTGFR
HOXD10	HOXC10	HOXD10	HOXC10
ZHX3	ZHX1	ZHX3	ZHX1
PDE4B	LOC110088665	PDE4B	LOC110088665
SSH3	SSH1	SSH3	SSH1
RRM2	RRM2B	RRM2	RRM2B
LMNB1	LMNB2	LMNB1	LMNB2
TMEM14A	LOC110089284	TMEM14A	LOC110089284
TSHZ3	TSHZ1	TSHZ3	TSHZ1
GALNT14	GALNT16	GALNT14	GALNT16
RBPJ	RBPJL	RBPJ	RBPJL
JDP2	ATF3	JDP2	ATF3
IKBKE	TBK1	IKBKE	TBK1
OXSR1	STK39	OXSR1	STK39
WNT3	WNT3A	WNT3	WNT3A
LOC110085659	LOC110078353	LOC110085659	LOC110078353
CBLC	CBL	CBLC	CBL
FHL5	FHL3	FHL5	FHL3
GSG1	GSG1L2	GSG1	GSG1L2
FAM3D	FAM3A	FAM3D	FAM3A
ACBD4	ACBD5	ACBD4	ACBD5
PFKFB2	PFKFB3	PFKFB2	PFKFB3
KAT6A	KAT6B	KAT6A	KAT6B
ANTXR1	LOC110084101	ANTXR1	LOC110084101
TIMP1	TIMP3	TIMP1	TIMP3
PIP4K2A	PIP4K2B	PIP4K2A	PIP4K2B
SPRY4	SPRY2	SPRY4	SPRY2
SRSF7	SRSF3	SRSF7	SRSF3
PREX1	PREX2	PREX1	PREX2
NFKB2	NFKB1	NFKB2	NFKB1
PDK2	PDK4	PDK2	PDK4
LOC110078506	BAK1	LOC110078506	BAK1
FBXO25	FBXO32	FBXO25	FBXO32
KCTD20	BTBD10	KCTD20	BTBD10
TCF7L2	TCF7L1	TCF7L2	TCF7L1
MYT1	MYT1L	MYT1	MYT1L
RFX3	RFX4	RFX3	RFX4
ACVR1B	ACVR1C	ACVR1B	ACVR1C
FAM81B	FAM81A	FAM81B	FAM81A
REEP1	REEP3	REEP1	REEP3
GRIN2B	GRIN2A	GRIN2B	GRIN2A
LOC110086807	MECOM	LOC110086807	MECOM
CAMK1G	CAMK1D	CAMK1G	CAMK1D
TFAP2A	TFAP2D	TFAP2A	TFAP2D
CRK	CRKL	CRK	CRKL
GCNT7	LOC110080870	GCNT7	LOC110080870
MAP2K3	MAP2K6	MAP2K3	MAP2K6
NR4A3	NR4A1	NR4A3	NR4A1
FAM160A2	FAM160B1	FAM160A2	FAM160B1
CORO1A	CORO1C	CORO1A	CORO1C
RGS6	RGS7	RGS6	RGS7
MAP3K5	MAP3K15	MAP3K5	MAP3K15
DDHD2	SEC23IP	DDHD2	SEC23IP
SYTL4	SYTL1	SYTL4	SYTL1
LPP	LOC110082398	LPP	LOC110082398
BRDT	BRD3	BRDT	BRD3
GNAT3	GNAT2	GNAT3	GNAT2
KLC1	KLC4	KLC1	KLC4
PPFIBP2	PPFIBP1	PPFIBP2	PPFIBP1
CACNG3	CACNG4	CACNG3	CACNG4
TTC21A	TTC21B	TTC21A	TTC21B
FAM193B	FAM193A	FAM193B	FAM193A
MAP3K2	MAP3K3	MAP3K2	MAP3K3
SNX12	SNX3	SNX12	SNX3
ITGB8	ITGB3	ITGB8	ITGB3
MLLT10	MLLT6	MLLT10	MLLT6
PECAM1	HSPG2	PECAM1	HSPG2
NARF	NARFL	NARF	NARFL
CLK2	CLK3	CLK2	CLK3
MYO1H	MYO1C	MYO1H	MYO1C
FOXA3	FOXA1	FOXA3	FOXA1
PER1	PER3	PER1	PER3
LOC110082842	APH1A	LOC110082842	APH1A
KCNJ5	KCNJ9	KCNJ5	KCNJ9
ICA1L	ICA1	ICA1L	ICA1
FOXE1	FOXE3	FOXE1	FOXE3
PLEKHA1	LOC110072163	PLEKHA1	LOC110072163
SGCE	SGCA	SGCE	SGCA
PLEKHG1	PLEKHG3	PLEKHG1	PLEKHG3
SECISBP2L	SECISBP2	SECISBP2L	SECISBP2
ASIC1	ASIC4	ASIC1	ASIC4
BAHCC1	TNRC18	BAHCC1	TNRC18
HRH3	LOC110076326	HRH3	LOC110076326
IRX6	IRX4	IRX6	IRX4
ATP6AP1	LOC110084063	ATP6AP1	LOC110084063
ZC3H12B	ZC3H12C	ZC3H12B	ZC3H12C
STAM	STAM2	STAM	STAM2
BRPF3	BRD1	BRPF3	BRD1
PPA2	PPA1	PPA2	PPA1
BEST3	BEST1	BEST3	BEST1
GABRA4	GABRA1	GABRA4	GABRA1
ASPN	DCN	ASPN	DCN
HOXD3	HOXA3	HOXD3	HOXA3
LOC110087494	LOC110079129	LOC110087494	LOC110079129
CPSF6	LOC110078323	CPSF6	LOC110078323
ETS1	ETS2	ETS1	ETS2
KCNJ1	KCNJ15	KCNJ1	KCNJ15
LOC110075921	UTS2R	LOC110075921	UTS2R
SCNN1A	SCNN1B	SCNN1A	SCNN1B
LOC110079406	LOC110079128	LOC110079406	LOC110079128
RSPO3	RSPO2	RSPO3	RSPO2
KCNIP1	KCNIP4	KCNIP1	KCNIP4
CPLX2	CPLX1	CPLX2	CPLX1
GRIK1	GRIK2	GRIK1	GRIK2
HOXC6	HOXB6	HOXC6	HOXB6
SUN2	SUN1	SUN2	SUN1
LINGO3	LINGO4	LINGO3	LINGO4
CAPN3	LOC110089266	CAPN3	LOC110089266
BRPF1	BRPF3	BRPF1	BRPF3
KCNJ13	KCNJ15	KCNJ13	KCNJ15
UBE2D2	UBE2D3	UBE2D2	UBE2D3
GLA	NAGA	GLA	NAGA
LOC110082104	PCDH18	LOC110082104	PCDH18
IQGAP3	IQGAP1	IQGAP3	IQGAP1
L1CAM	CHL1	L1CAM	CHL1
MARK3	MARK4	MARK3	MARK4
DUSP22	DUSP15	DUSP22	DUSP15
ASIC1	LOC110074894	ASIC1	LOC110074894
RRNAD1	METTL25	RRNAD1	METTL25
BCAR1	EFS	BCAR1	EFS
JMY	WHAMM	JMY	WHAMM
SYT6	SYT9	SYT6	SYT9
FAM102B	FAM102A	FAM102B	FAM102A
ANKRD24	ANKRD35	ANKRD24	ANKRD35
ARFIP1	ARFIP2	ARFIP1	ARFIP2
TBC1D9	TBC1D9B	TBC1D9	TBC1D9B
RASGRP3	RASGRP4	RASGRP3	RASGRP4
JADE1	JADE2	JADE1	JADE2
KCNH5	KCNH1	KCNH5	KCNH1
OXTR	AVPR1B	OXTR	AVPR1B
RALA	RALB	RALA	RALB
SLF2	FAM178B	SLF2	FAM178B
NGF	NTF4	NGF	NTF4
UBASH3A	UBASH3B	UBASH3A	UBASH3B
COPG2	COPG1	COPG2	COPG1
DGKH	DGKD	DGKH	DGKD
FGF22	FGF10	FGF22	FGF10
PCMTD2	PCMTD1	PCMTD2	PCMTD1
NDRG3	NDRG1	NDRG3	NDRG1
PTPRN2	PTPRN	PTPRN2	PTPRN
PPFIA3	PPFIA1	PPFIA3	PPFIA1
SMTN	SMTNL1	SMTN	SMTNL1
AGRN	FST	AGRN	FST
